date,y_true,q10,q50,q90,evaluation_fold,lower,upper,alpha_t,method,tmax_f,precipitation_in,prior_day_tmax_f,prior_day_precipitation_in,raw_qr_width,aci_width,aci_one_sided_correction,lower_qr_spread,upper_qr_spread,spread_asymmetry,covered,lower_miss,upper_miss,temperature_group,prior_day_wet,predicted_demand_group,uncertainty_group,season
2025-02-05,14.5,14.448588216731242,15.140127076825657,15.759788464297156,9.0,14.349180093755876,15.859196587272525,0.2040000000000002,Two-sided ACI,64,0.0,33.0,0.0,1.311200247565914,1.5100164935166482,0.09940812297536716,0.6915388600944148,0.6196613874714991,-0.07187747262291566,True,False,False,Coolest 20%,Dry prior day,40–60%,Remaining 90%,Winter
2025-02-06,14.38,13.904308832745844,14.676321944545304,15.64270130617738,9.0,13.84377186416623,15.703238274756991,0.2080000000000002,Two-sided ACI,56,0.0,64.0,0.0,1.738392473431535,1.8594664105907608,0.06053696857961288,0.7720131117994598,0.9663793616320753,0.19436624983261552,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Winter
2025-02-07,14.16,13.923188699841749,13.88882987415072,14.872071392585028,9.0,13.874244187508562,14.921015904918214,0.2120000000000002,Two-sided ACI,66,0.0,56.0,0.0,0.948882692743279,1.0467717174096514,0.048944512333186196,-0.03435882569102944,0.9832415184343084,1.0176003441253378,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2025-02-08,13.64,13.60066759913434,13.710283407556982,14.410098616112196,9.0,13.552306623701591,14.458459591544944,0.2160000000000002,Two-sided ACI,57,0.0,66.0,0.0,0.8094310169778556,0.9061529678433526,0.04836097543274853,0.1096158084226424,0.6998152085552132,0.5901994001325708,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-02-09,14.18,13.579758515395142,13.771244942635684,14.47885937128112,9.0,13.541386545233896,14.517231341442368,0.2200000000000002,Two-sided ACI,40,0.04,57.0,0.0,0.8991008558859779,0.975844796208472,0.03837197016124705,0.19148642724054277,0.7076144286454351,0.5161280014048923,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-02-10,14.35,14.137811848358666,14.194187912096922,15.377854194826844,9.0,14.101508412831103,15.414157630354406,0.2240000000000002,Two-sided ACI,41,0.0,40.0,0.04,1.2400423464681776,1.3126492175233029,0.036303435527562655,0.056376063738255766,1.1836662827299218,1.127290218991666,True,False,False,Coolest 20%,Wet prior day,20–40%,Remaining 90%,Winter
2025-02-11,13.98,14.540468700913191,15.1469491493477,15.976559440364854,9.0,14.50416526538563,16.012862875892417,0.2280000000000002,Two-sided ACI,18,0.02,41.0,0.0,1.4360907394516627,1.5086976105067862,0.03630343552756177,0.6064804484345085,0.8296102910171541,0.22312984258264557,False,True,False,Coolest 20%,Dry prior day,40–60%,Remaining 90%,Winter
2025-02-12,14.03,14.01823657695092,14.159548258914048,14.895034814875936,9.0,13.969292064617733,14.94397932720912,0.2120000000000002,Two-sided ACI,13,0.11,18.0,0.02,0.8767982379250157,0.974687262591388,0.048944512333186196,0.1413116819631277,0.7354865559618879,0.5941748739987602,True,False,False,Coolest 20%,Wet prior day,20–40%,Remaining 90%,Winter
2025-02-13,14.35,13.417466654311584,14.065546294379686,14.678752992879268,9.0,13.369105678878835,14.727113968312016,0.2160000000000002,Two-sided ACI,31,0.0,13.0,0.11,1.2612863385676842,1.3580082894331813,0.04836097543274853,0.6480796400681026,0.6132066984995816,-0.03487294156852094,True,False,False,Coolest 20%,Wet prior day,20–40%,Remaining 90%,Winter
2025-02-14,14.04,14.055433875335096,14.037024229011342,15.179958102719713,9.0,14.017215881534296,15.218176096520512,0.2200000000000002,Two-sided ACI,48,0.0,31.0,0.0,1.124524227384617,1.2009602149862157,0.03821799380079938,-0.018409646323753748,1.1429338737083707,1.1613435200321245,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2025-02-15,14.4,12.89463252746048,13.439271668833907,14.344668916524128,9.0,12.85832909193292,14.380972352051687,0.2240000000000002,Two-sided ACI,41,0.19,48.0,0.0,1.4500363890636478,1.5226432601187678,0.03630343552755999,0.5446391413734268,0.905397247690221,0.36075810631679417,False,False,True,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-02-16,14.08,12.957968269644692,13.787939165575391,14.53745565698581,9.0,12.909023757311504,14.586400169318996,0.2080000000000002,Two-sided ACI,33,0.0,41.0,0.19,1.5794873873411177,1.6773764120074919,0.048944512333187085,0.8299708959306997,0.749516491410418,-0.08045440452028174,True,False,False,Coolest 20%,Wet prior day,Lowest 20%,Remaining 90%,Winter
2025-02-17,13.75,13.052507729853913,14.624371437858386,16.03181795260015,9.0,13.003563217520725,16.080762464933336,0.2120000000000002,Two-sided ACI,29,0.0,33.0,0.0,2.9793102227462374,3.0771992474126115,0.048944512333187085,1.5718637080044733,1.407446514741764,-0.1644171932627092,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2025-02-18,14.21,12.795943436451331,14.02543245852026,14.614975732306515,9.0,12.757571466290086,14.653347702467762,0.2160000000000002,Two-sided ACI,18,0.0,29.0,0.0,1.819032295855184,1.8957762361776762,0.03837197016124616,1.229489022068929,0.5895432737862549,-0.639945748282674,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2025-02-19,14.6,14.133718819462118,14.459155136606803,14.919279024154,9.0,14.095500825661318,14.9574970179548,0.2200000000000002,Two-sided ACI,17,0.03,18.0,0.0,0.7855602046918815,0.861996192293482,0.038217993800800265,0.32543631714468546,0.460123887547196,0.13468757040251056,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2025-02-20,14.74,13.34355011415132,14.229256556063328,14.721854261809312,9.0,13.30724667862376,14.758157697336872,0.2240000000000002,Two-sided ACI,30,0.0,17.0,0.03,1.3783041476579925,1.4509110187131107,0.0363034355275591,0.8857064419120082,0.49259770574598427,-0.39310873616602393,True,False,False,Coolest 20%,Wet prior day,20–40%,Remaining 90%,Winter
2025-02-21,14.76,14.24312470460283,14.540147611308974,15.630449177736445,9.0,14.206821269075268,15.666752613264006,0.2280000000000002,Two-sided ACI,47,0.0,30.0,0.0,1.3873244731336154,1.4599313441887372,0.03630343552756088,0.29702290670614495,1.0903015664274704,0.7932786597213255,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2025-02-22,14.54,13.87126764935965,14.36140540004105,14.960647808883513,9.0,13.840488797013393,14.99142666122977,0.2320000000000002,Two-sided ACI,55,0.0,47.0,0.0,1.0893801595238628,1.1509378642163774,0.030778852346257324,0.4901377506814004,0.5992424088424624,0.10910465816106196,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2025-02-23,15.16,13.860440842149265,14.63134915766446,15.176772335389211,9.0,13.83989397554178,15.197319201996695,0.2360000000000002,Two-sided ACI,69,0.0,55.0,0.0,1.3163314932399466,1.3574252264549145,0.02054686660748395,0.7709083155151948,0.5454231777247518,-0.225485137790443,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2025-02-24,15.88,14.495273793193563,15.494059146455983,16.526668015014156,9.0,14.47472692658608,16.54721488162164,0.2400000000000002,Two-sided ACI,66,0.0,69.0,0.0,2.0313942218205927,2.072487955035559,0.02054686660748306,0.99878535326242,1.0326088685581727,0.03382351529575267,True,False,False,40–60%,Dry prior day,40–60%,Remaining 90%,Winter
2025-02-25,14.68,14.537472678026116,15.585781837471457,16.120237061449394,9.0,14.519326939835429,16.138382799640084,0.2440000000000002,Two-sided ACI,68,0.0,66.0,0.0,1.582764383423278,1.6190558598046554,0.018145738190688654,1.0483091594453402,0.5344552239779379,-0.5138539354674023,True,False,False,40–60%,Dry prior day,40–60%,Remaining 90%,Winter
2025-02-26,14.7,14.56641906423394,15.333052482900404,16.161778994956762,9.0,14.550985188898844,16.17721287029186,0.2480000000000002,Two-sided ACI,51,0.0,68.0,0.0,1.5953599307228217,1.6262276813930168,0.015433875335097547,0.7666334186664638,0.8287265120563578,0.062093093389893994,True,False,False,40–60%,Dry prior day,40–60%,Remaining 90%,Winter
2025-02-27,14.71,13.674614400669316,14.790404343536975,15.093298608148803,9.0,13.686377823718397,15.081535185099725,0.2520000000000003,Two-sided ACI,64,0.0,51.0,0.0,1.4186842074794868,1.3951573613813277,-0.011763423049079513,1.115789942867659,0.3028942646118278,-0.8128956782558312,True,False,False,20–40%,Dry prior day,40–60%,Remaining 90%,Winter
2025-02-28,13.88,14.252952944267175,14.665592097585778,15.501590402379753,9.0,14.264716367316256,15.489826979330672,0.2560000000000003,Two-sided ACI,68,0.0,64.0,0.0,1.2486374581125776,1.2251106120144168,-0.011763423049080401,0.4126391533186027,0.835998304793975,0.4233591514753723,False,True,False,40–60%,Dry prior day,20–40%,Remaining 90%,Winter
2025-03-01,13.76,12.630458425423605,13.715975063999627,14.533267203472946,9.0,12.609911558816124,14.553814070080428,0.2400000000000002,Two-sided ACI,64,0.0,68.0,0.0,1.9028087780493408,1.9439025112643034,0.020546866607481284,1.0855166385760224,0.8172921394733184,-0.2682244991027041,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2025-03-02,14.05,13.0534995778447,13.749560769298109,14.463261997146184,9.0,13.033837501368463,14.48292407362242,0.2440000000000002,Two-sided ACI,68,0.0,64.0,0.0,1.409762419301483,1.4490865722539574,0.01966207647623719,0.6960611914534081,0.713701227848075,0.017640036394666936,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2025-03-03,13.9,13.80844286022312,14.6754874070492,15.778384799929514,9.0,13.790297122032433,15.7965305381202,0.2480000000000002,Two-sided ACI,66,0.0,68.0,0.0,1.969941939706393,2.006233416087767,0.018145738190686878,0.8670445468260795,1.1028973928803136,0.23585284605423418,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Spring
2025-03-04,14.08,12.985636820626718,13.52774880405093,14.341236724085809,9.0,12.97020294529162,14.356670599420903,0.2520000000000003,Two-sided ACI,49,0.0,66.0,0.0,1.3555999034590904,1.3864676541292837,0.015433875335096658,0.5421119834242116,0.8134879200348788,0.27137593661066717,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2025-03-05,13.98,13.505467637937455,14.031609440853334,14.742408206775476,9.0,13.49003376260236,14.757842082110573,0.2560000000000003,Two-sided ACI,54,0.0,49.0,0.0,1.2369405688380208,1.2678083195082124,0.01543387533509577,0.5261418029158786,0.7107987659221422,0.18465696300626355,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Spring
2025-03-06,13.72,12.973447490492491,13.80506766434517,14.431575888063264,9.0,12.990219825881706,14.41480355267405,0.2600000000000003,Two-sided ACI,49,0.04,54.0,0.0,1.458128397570773,1.4245837267923438,-0.016772335389214632,0.831620173852679,0.6265082237180941,-0.20511195013458483,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2025-03-07,13.41,12.71076547524624,13.115658487049568,14.051347595253056,9.0,12.729160390245877,14.03295268025342,0.2640000000000003,Two-sided ACI,42,0.01,49.0,0.04,1.3405821200068164,1.303792290007543,-0.018394914999636747,0.4048930118033294,0.935689108203487,0.5307960964001577,True,False,False,20–40%,Wet prior day,Lowest 20%,Remaining 90%,Spring
2025-03-08,13.52,12.5806243873276,12.948174114984475,13.480497624011292,9.0,12.599019302327235,13.462102709011656,0.2680000000000003,Two-sided ACI,54,0.0,42.0,0.01,0.8998732366836926,0.8630834066844209,-0.01839491499963586,0.36754972765687555,0.532323509026817,0.16477378136994147,False,False,True,Coolest 20%,Wet prior day,Lowest 20%,Remaining 90%,Spring
2025-03-09,13.81,13.36045841775918,13.663789037903468,14.484458317836166,9.0,13.345024542424085,14.499892193171265,0.2520000000000003,Two-sided ACI,70,0.0,54.0,0.0,1.1239999000769867,1.15486765074718,0.015433875335096658,0.3033306201442887,0.820669279932698,0.5173386597884093,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2025-03-10,14.11,13.642374489734912,14.383686957838146,15.701978357114776,9.0,13.626940614399816,15.717412232449872,0.2560000000000003,Two-sided ACI,72,0.0,70.0,0.0,2.059603867379863,2.0904716180500564,0.015433875335096658,0.7413124681032333,1.3182913992766299,0.5769789311733966,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Spring
2025-03-11,13.93,13.194176349081516,13.88661490770406,14.600634339039448,9.0,13.205939772130597,14.588870915990366,0.2600000000000003,Two-sided ACI,64,0.0,72.0,0.0,1.4064579899579321,1.3829311438597696,-0.01176342304908129,0.692438558622543,0.7140194313353891,0.021580872712846144,True,False,False,60–80%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2025-03-12,14.48,13.356971609307854,13.939624321384638,14.849672929267218,9.0,13.373743944697068,14.832900593878003,0.2640000000000003,Two-sided ACI,66,0.0,64.0,0.0,1.4927013199593642,1.459156649180935,-0.016772335389214632,0.5826527120767846,0.9100486078825796,0.327395895805795,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Spring
2025-03-13,13.53,13.130594510897264,14.17598436630223,14.774780637260765,9.0,13.158594948852226,14.746780199305803,0.2680000000000003,Two-sided ACI,69,0.0,66.0,0.0,1.6441861263635005,1.5881852504535772,-0.028000437954961654,1.0453898554049648,0.5987962709585357,-0.44659358444642905,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Spring
2025-03-14,13.67,13.05387569297054,13.76545293193528,14.749785906140971,9.0,13.0932080938362,14.71045350527531,0.2720000000000003,Two-sided ACI,60,0.01,69.0,0.0,1.695910213170432,1.6172454114391108,-0.03933240086566059,0.7115772389647415,0.9843329742056905,0.2727557352409491,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2025-03-15,13.29,12.158795279955129,12.901341224272254,13.475625899762305,9.0,12.208087526132182,13.426333653585251,0.2760000000000003,Two-sided ACI,48,0.0,60.0,0.01,1.3168306198071758,1.2182461274530691,-0.0492922461770533,0.7425459443171256,0.5742846754900501,-0.16826126882707548,True,False,False,40–60%,Wet prior day,Lowest 20%,Remaining 90%,Spring
2025-03-16,13.17,13.04282619603208,13.567679454553756,14.138532311194654,9.0,13.09423797930084,14.087120527925896,0.2800000000000003,Two-sided ACI,62,0.0,48.0,0.0,1.0957061151625744,0.9928825486250563,-0.05141178326875906,0.5248532585216772,0.5708528566408972,0.04599959811922005,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2025-03-17,16.09,13.148293404169596,13.833036189174573,15.091632745374085,9.0,13.207665236074153,15.032260913469528,0.2840000000000003,Two-sided ACI,70,0.0,62.0,0.0,1.9433393412044886,1.8245956773953758,-0.059371831904556416,0.6847427850049765,1.258596556199512,0.5738537711945355,False,False,True,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2025-03-18,12.7,14.17483425829746,14.634011249835634,15.482123842340126,9.0,14.21416665916312,15.442791441474466,0.2680000000000003,Two-sided ACI,66,0.0,70.0,0.0,1.3072895840426657,1.2286247823113463,-0.0393324008656597,0.4591769915381736,0.8481125925044921,0.3889356009663185,False,True,False,40–60%,Dry prior day,20–40%,Remaining 90%,Spring
2025-03-19,12.51,12.88340477587352,14.173922316074762,15.173475017909238,9.0,12.8951681989226,15.161711594860158,0.2520000000000003,Two-sided ACI,47,0.0,66.0,0.0,2.2900702420357177,2.2665433959375587,-0.011763423049079513,1.2905175402012414,0.9995527018344763,-0.2909648383667651,False,True,False,40–60%,Dry prior day,20–40%,Remaining 90%,Spring
2025-03-20,13.19,11.54034798990532,12.471452781010637,13.213939558261009,9.0,11.51980112329784,13.23448642486849,0.2360000000000002,Two-sided ACI,57,0.0,47.0,0.0,1.6735915683556897,1.7146853015706487,0.020546866607479508,0.9311047911053176,0.742486777250372,-0.1886180138549456,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2025-03-21,13.45,12.701474901184469,13.148545796095355,14.217043021983644,9.0,12.681812824708231,14.23670509845988,0.2400000000000002,Two-sided ACI,57,0.0,57.0,0.0,1.5155681207991751,1.5548922737516495,0.01966207647623719,0.4470708949108868,1.0684972258882883,0.6214263309774015,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2025-03-22,13.18,12.21016779986742,13.29756250777551,13.951153248691073,9.0,12.194733924532322,13.96658712402617,0.2440000000000002,Two-sided ACI,61,0.0,57.0,0.0,1.7409854488236522,1.7718531994938473,0.015433875335097547,1.0873947079080892,0.653590740915563,-0.4338039669925262,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2025-03-23,14.0,12.527882416458166,13.414125518259793,14.25334627423002,9.0,12.539645839507246,14.24158285118094,0.2480000000000002,Two-sided ACI,63,0.0,61.0,0.0,1.7254638577718548,1.701937011673694,-0.011763423049080401,0.886243101801627,0.8392207559702278,-0.04702234583139919,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Spring
2025-03-24,16.16,14.20058876155747,15.16810855754806,16.43162884412162,9.0,14.217361096946682,16.414856508732406,0.2520000000000003,Two-sided ACI,72,0.0,63.0,0.0,2.2310400825641494,2.1974954117857237,-0.016772335389212856,0.9675197959905901,1.2635202865735593,0.2960004905829692,True,False,False,40–60%,Dry prior day,40–60%,Remaining 90%,Spring
2025-03-25,14.73,14.296952787300146,14.825565347700566,15.783572270432115,9.0,14.31372512268936,15.766799935042902,0.2560000000000003,Two-sided ACI,73,0.0,72.0,0.0,1.4866194831319692,1.4530748123535417,-0.016772335389213744,0.5286125604004202,0.9580069227315491,0.42939436233112893,True,False,False,60–80%,Dry prior day,40–60%,Remaining 90%,Spring
2025-03-26,16.4,13.97008058468124,15.192618672597716,16.24228267399878,9.0,13.994020142942247,16.218343115737774,0.2600000000000003,Two-sided ACI,75,0.0,73.0,0.0,2.27220208931754,2.2243229727955267,-0.023939558261006688,1.222538087916476,1.049664001401064,-0.17287408651541192,False,False,True,60–80%,Dry prior day,40–60%,Remaining 90%,Spring
2025-03-27,15.44,14.271852461249807,15.347080943185754,16.226136837360276,9.0,14.25370672305912,16.24428257555096,0.2440000000000002,Two-sided ACI,78,0.0,75.0,0.0,1.9542843761104685,1.9905758524918422,0.018145738190686878,1.0752284819359463,0.8790558941745221,-0.1961725877614242,True,False,False,60–80%,Dry prior day,40–60%,Remaining 90%,Spring
2025-03-28,14.67,14.350083491299806,15.606202989204352,16.757935233123195,9.0,14.33464961596471,16.77336910845829,0.2480000000000002,Two-sided ACI,78,0.0,78.0,0.0,2.4078517418233893,2.438719492493581,0.01543387533509577,1.256119497904546,1.1517322439188433,-0.1043872539857027,True,False,False,60–80%,Dry prior day,40–60%,Remaining 90%,Spring
